silo_name,gvar,treat,diff_times,gt,RI,start_time,end_time,weights,diff_estimate,diff_var,diff_estimate_covariates,diff_var_covariates,covariates,date_format,freq,n,n_t,anonymize_size
54,1991,0,1991;1990,1991;1991,0,1989,2000,both,-0.13125,0.00922432454427084,-0.128151450296727,0.00918367916283617,asian;black;male,yyyy,1 year,109,45,NA
54,1991,0,1992;1990,1991;1992,0,1989,2000,both,0.0432180851063831,0.00909215087690747,0.017998577746817,0.0091930481342264,asian;black;male,yyyy,1 year,111,47,NA
54,1991,0,1993;1990,1991;1993,0,1989,2000,both,-0.0227754237288137,0.00812706208478536,-0.0602089823647206,0.0080810000002309,asian;black;male,yyyy,1 year,123,59,NA
54,1991,0,1994;1990,1991;1994,0,1989,2000,both,-0.05237676056338,0.00740583149246,-0.0731372156627308,0.00740931927671482,asian;black;male,yyyy,1 year,135,71,NA
54,1991,0,1995;1990,1991;1995,0,1989,2000,both,-0.00625000000000014,0.0101253662109375,-0.0111159267494996,0.010173687153508,asian;black;male,yyyy,1 year,104,40,NA
54,1991,0,1996;1990,1991;1996,0,1989,2000,both,0.00446428571428557,0.0127740087036489,0.00741605862692318,0.0127011468071834,asian;black;male,yyyy,1 year,92,28,NA
54,1991,0,1997;1990,1991;1997,0,1989,2000,both,0.0501453488372093,0.0095508702153019,0.070184607868796,0.00929318416361762,asian;black;male,yyyy,1 year,107,43,NA
54,1991,0,1998;1990,1991;1998,0,1989,2000,both,0.120923913043478,0.00882236295417742,0.124108388640499,0.00834838102442064,asian;black;male,yyyy,1 year,110,46,NA
54,1991,0,1999;1990,1991;1999,0,1989,2000,both,-0.0218160377358492,0.00860629310444691,-0.0238329749878883,0.00847729545462088,asian;black;male,yyyy,1 year,117,53,NA
54,1991,0,2000;1990,1991;2000,0,1989,2000,both,-0.18125,0.0095784912109375,-0.179059767775889,0.00983953857389475,asian;black;male,yyyy,1 year,104,40,NA
54,1993,0,1993;1992,1993;1993,0,1989,2000,both,-0.0659935088351965,0.00943723053981784,-0.0625529750805222,0.00891900610210687,asian;black;male,yyyy,1 year,106,59,NA
54,1993,0,1994;1992,1993;1994,0,1989,2000,both,-0.0955948456697631,0.00871599994749246,-0.0874291525331041,0.00864024790578615,asian;black;male,yyyy,1 year,118,71,NA
54,1993,0,1995;1992,1993;1995,0,1989,2000,both,-0.0494680851063831,0.01143553466597,-0.0246555512561841,0.0109592340416962,asian;black;male,yyyy,1 year,87,40,NA
54,1993,0,1996;1992,1993;1996,0,1989,2000,both,-0.0387537993920973,0.0140841771586813,-0.00770365945281866,0.0139766003437725,asian;black;male,yyyy,1 year,75,28,NA
54,1993,0,1997;1992,1993;1997,0,1989,2000,both,0.00692726373082637,0.0108610386703344,0.0397262683395561,0.0110396656407959,asian;black;male,yyyy,1 year,90,43,NA
54,1993,0,1998;1992,1993;1998,0,1989,2000,both,0.0777058279370952,0.0101325314092099,0.114136318959022,0.00990835204254337,asian;black;male,yyyy,1 year,93,46,NA
54,1993,0,1999;1992,1993;1999,0,1989,2000,both,-0.0650341228422321,0.00991646155947939,-0.0433221002110666,0.0100943522264749,asian;black;male,yyyy,1 year,100,53,NA
54,1993,0,2000;1992,1993;2000,0,1989,2000,both,-0.224468085106383,0.01088865966597,-0.204907861839059,0.0116986548760429,asian;black;male,yyyy,1 year,87,40,NA
54,1996,0,1996;1995,1996;1996,0,1989,2000,both,0.0107142857142858,0.0151173924927114,0.0253608362473032,0.0147324797362584,asian;black;male,yyyy,1 year,68,28,NA
54,1996,0,1997;1995,1996;1997,0,1989,2000,both,0.0563953488372093,0.0118942540043644,0.0629837573909404,0.0119031862225814,asian;black;male,yyyy,1 year,83,43,NA
54,1996,0,1998;1995,1996;1998,0,1989,2000,both,0.127173913043478,0.0111657467432399,0.168614121922186,0.0107039045966552,asian;black;male,yyyy,1 year,86,46,NA
54,1996,0,1999;1995,1996;1999,0,1989,2000,both,-0.0155660377358492,0.0109496768935094,-0.00422933734160205,0.0111991789020949,asian;black;male,yyyy,1 year,93,53,NA
54,1996,0,2000;1995,1996;2000,0,1989,2000,both,-0.175,0.011921875,-0.163420736758466,0.0122918999902844,asian;black;male,yyyy,1 year,80,40,NA
54,1997,0,1997;1996,1997;1997,0,1989,2000,both,0.0456810631229235,0.0145428964970758,0.0532899547888097,0.0146264285967041,asian;black;male,yyyy,1 year,71,43,NA
54,1997,0,1998;1996,1997;1998,0,1989,2000,both,0.116459627329192,0.0138143892359513,0.131702078699087,0.0134381026651412,asian;black;male,yyyy,1 year,74,46,NA
54,1997,0,1999;1996,1997;1999,0,1989,2000,both,-0.026280323450135,0.0135983193862208,-0.0233542080773403,0.0136164239985458,asian;black;male,yyyy,1 year,81,53,NA
54,1997,0,2000;1996,1997;2000,0,1989,2000,both,-0.185714285714286,0.0145705174927114,-0.1913990750073,0.0146431905495964,asian;black;male,yyyy,1 year,68,40,NA
54,1998,0,1998;1997,1998;1998,0,1989,2000,both,0.0707785642062691,0.0105912507476043,0.075323336298076,0.0104782416545492,asian;black;male,yyyy,1 year,89,46,NA
54,1998,0,1999;1997,1998;1999,0,1989,2000,both,-0.0719613865730583,0.0103751808978738,-0.0860956658757901,0.0101727643645683,asian;black;male,yyyy,1 year,96,53,NA
54,1998,0,2000;1997,1998;2000,0,1989,2000,both,-0.231395348837209,0.0113473790043644,-0.240017971377813,0.0110005054494764,asian;black;male,yyyy,1 year,83,40,NA
