silo_name,gvar,treat,diff_times,gt,RI,start_time,end_time,weights,diff_estimate,diff_var,diff_estimate_covariates,diff_var_covariates,covariates,date_format,freq,n,n_t,anonymize_size
71,1991,1,1991;1990,1991;1991,0,1989,2000,both,0.129166666666667,0.00944755497685185,0.116348471515476,0.00939702061887281,asian;black;male,yyyy,1 year,93,45,NA
71,1991,1,1992;1990,1991;1992,0,1989,2000,both,0.0691666666666666,0.00860222164351852,0.069515593895156,0.00827255697559936,asian;black;male,yyyy,1 year,98,50,NA
71,1991,1,1993;1990,1991;1993,0,1989,2000,both,0.0254629629629629,0.00797542166384064,0.00513329119166464,0.00776763749984373,asian;black;male,yyyy,1 year,102,54,NA
71,1991,1,1994;1990,1991;1994,0,1989,2000,both,0.0270390070921986,0.00856410269107061,0.0299581082570828,0.00833805987012843,asian;black;male,yyyy,1 year,95,47,NA
71,1991,1,1995;1990,1991;1995,0,1989,2000,both,0.173611111111111,0.0086866953517947,0.16862130318745,0.00799423554664822,asian;black;male,yyyy,1 year,102,54,NA
71,1991,1,1996;1990,1991;1996,0,1989,2000,both,0.135946327683616,0.00820422110792334,0.146360101078881,0.00783493210127615,asian;black;male,yyyy,1 year,107,59,NA
71,1991,1,1997;1990,1991;1997,0,1989,2000,both,0.0625,0.00940522693452381,0.0475952238009471,0.00917013370038176,asian;black;male,yyyy,1 year,90,42,NA
71,1991,1,1998;1990,1991;1998,0,1989,2000,both,0.129166666666667,0.0109713645006614,0.15893774802948,0.0101193105067184,asian;black;male,yyyy,1 year,83,35,NA
71,1991,1,1999;1990,1991;1999,0,1989,2000,both,-0.0757113821138211,0.00794469421356249,-0.0585453880944766,0.00767534378316192,asian;black;male,yyyy,1 year,89,41,NA
71,1991,1,2000;1990,1991;2000,0,1989,2000,both,0.0625,0.00905249324845678,0.0618271619543358,0.00911567875670804,asian;black;male,yyyy,1 year,93,45,NA
71,1993,-1,1993;1992,1993;1993,1,1989,2000,both,-0.0437037037037038,0.00834920002032212,-0.0547301263238484,0.00821719496246583,asian;black;male,yyyy,1 year,104,54,NA
71,1993,-1,1994;1992,1993;1994,1,1989,2000,both,-0.0421276595744681,0.00893788104755209,-0.0389803721641601,0.00893882031361059,asian;black;male,yyyy,1 year,97,47,NA
71,1993,-1,1995;1992,1993;1995,1,1989,2000,both,0.104444444444444,0.00906047370827619,0.0891487262516128,0.00847073212930976,asian;black;male,yyyy,1 year,104,54,NA
71,1993,-1,1996;1992,1993;1996,1,1989,2000,both,0.066779661016949,0.00857799946440485,0.0597892720306512,0.00825277937291021,asian;black;male,yyyy,1 year,109,59,NA
71,1993,-1,1997;1992,1993;1997,1,1989,2000,both,-0.00666666666666663,0.00977900529100529,-0.0196331877729257,0.00959388825152076,asian;black;male,yyyy,1 year,92,42,NA
71,1993,-1,1998;1992,1993;1998,1,1989,2000,both,0.0600000000000001,0.0113451428571429,0.0725137039937356,0.010982356214426,asian;black;male,yyyy,1 year,85,35,NA
71,1993,-1,1999;1992,1993;1999,1,1989,2000,both,-0.144878048780488,0.00831847257004397,-0.140698275862069,0.00823223329195069,asian;black;male,yyyy,1 year,91,41,NA
71,1993,-1,2000;1992,1993;2000,1,1989,2000,both,-0.00666666666666666,0.00942627160493826,0.00393245607362892,0.0095650583376675,asian;black;male,yyyy,1 year,95,45,NA
71,1996,-1,1996;1995,1996;1996,1,1989,2000,both,-0.0376647834274954,0.00866247317268101,-0.0189590483957212,0.00764210569624134,asian;black;male,yyyy,1 year,113,59,NA
71,1996,-1,1997;1995,1996;1997,1,1989,2000,both,-0.111111111111111,0.00986347899928147,-0.106446297498377,0.00921477754902442,asian;black;male,yyyy,1 year,96,42,NA
71,1996,-1,1998;1995,1996;1998,1,1989,2000,both,-0.0444444444444444,0.011429616565419,0.0181064807820966,0.00999449671888862,asian;black;male,yyyy,1 year,89,35,NA
71,1996,-1,1999;1995,1996;1999,1,1989,2000,both,-0.249322493224932,0.00840294627832015,-0.219527148714412,0.00785912100425645,asian;black;male,yyyy,1 year,95,41,NA
71,1996,-1,2000;1995,1996;2000,1,1989,2000,both,-0.111111111111111,0.00951074531321446,-0.111043442955745,0.00963497119405278,asian;black;male,yyyy,1 year,99,45,NA
71,1997,-1,1997;1996,1997;1997,1,1989,2000,both,-0.0734463276836157,0.00938100475541012,-0.0735290501831772,0.00898739246545846,asian;black;male,yyyy,1 year,101,42,NA
71,1997,-1,1998;1996,1997;1998,1,1989,2000,both,-0.00677966101694914,0.0109471423215477,0.0400481809866236,0.00972253032631752,asian;black;male,yyyy,1 year,94,35,NA
71,1997,-1,1999;1996,1997;1999,1,1989,2000,both,-0.211657709797437,0.00792047203444881,-0.198400040612401,0.00751501802882786,asian;black;male,yyyy,1 year,100,41,NA
71,1997,-1,2000;1996,1997;2000,1,1989,2000,both,-0.0734463276836157,0.00902827106934311,-0.081360528216559,0.0096387012368181,asian;black;male,yyyy,1 year,104,45,NA
71,1998,-1,1998;1997,1998;1998,1,1989,2000,both,0.0666666666666666,0.0121481481481481,0.0970910927147251,0.0117181893620208,asian;black;male,yyyy,1 year,77,35,NA
71,1998,-1,1999;1997,1998;1999,1,1989,2000,both,-0.138211382113821,0.00912147786104927,-0.128172667201877,0.00897634635235817,asian;black;male,yyyy,1 year,83,41,NA
71,1998,-1,2000;1997,1998;2000,1,1989,2000,both,-1.17961196366423e-16,0.0102292768959436,0.0207592064001687,0.0103205706404615,asian;black;male,yyyy,1 year,87,45,NA
